[ 12-12-2012 @08:48:26 ] | DEBUG | (CityDbControl.java : 22) =>   =============INSERT NEW CITY DB OP==============
[ 14-12-2012 @02:11:56 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:11:56 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 14-12-2012 @02:12:16 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 14-12-2012 @02:12:16 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:12:16 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 14-12-2012 @02:12:56 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 14-12-2012 @02:12:56 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:12:56 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 14-12-2012 @02:14:04 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 14-12-2012 @02:14:04 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:14:04 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 14-12-2012 @02:14:32 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 14-12-2012 @02:14:32 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:14:32 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 14-12-2012 @02:16:15 ] | DEBUG | (MovieDbControl.java : 103) =>   =============GET SPECIFIC MOVIE RECORD DB OP==============
[ 14-12-2012 @02:16:15 ] | DEBUG | (MovieDbControl.java : 104) =>   ===========Currently in getMovieRecord (DB) method===========
[ 14-12-2012 @02:16:15 ] | DEBUG | (MovieDbControl.java : 134) =>   select with where clause statement execution success
[ 14-12-2012 @02:16:31 ] | DEBUG | (MovieDbControl.java : 141) =>   =============SET SPECIFIC MOVIE RECORD DB OP==============
[ 14-12-2012 @02:16:31 ] | DEBUG | (MovieDbControl.java : 142) =>   ===========Currently in setMovieRecord (DB) method===========
[ 14-12-2012 @02:16:32 ] | DEBUG | (MovieDbControl.java : 178) =>   update statement execution success, rows affected: 1
[ 14-12-2012 @02:16:32 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 14-12-2012 @02:16:32 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:16:32 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 14-12-2012 @02:17:05 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 14-12-2012 @02:17:05 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:17:05 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 14-12-2012 @02:17:55 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 14-12-2012 @02:17:55 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:17:55 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 14-12-2012 @02:22:21 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 14-12-2012 @02:22:21 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 14-12-2012 @02:22:21 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 15-12-2012 @08:32:35 ] | DEBUG | (CityDbControl.java : 47) =>   =============GET ALL CITIES CITY DB OP==============
[ 15-12-2012 @08:32:35 ] | DEBUG | (CityDbControl.java : 48) =>   ===========Currently in getCities (DB) method===========
[ 15-12-2012 @08:32:35 ] | DEBUG | (CityDbControl.java : 72) =>   select statement execution success
[ 15-12-2012 @08:32:40 ] | DEBUG | (CityDbControl.java : 22) =>   =============INSERT NEW CITY DB OP==============
[ 15-12-2012 @08:32:40 ] | DEBUG | (CityDbControl.java : 23) =>   ===========Currently in addNewCity (DB) method===========
[ 15-12-2012 @08:32:40 ] | DEBUG | (CityDbControl.java : 40) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:32:46 ] | DEBUG | (CityDbControl.java : 22) =>   =============INSERT NEW CITY DB OP==============
[ 15-12-2012 @08:32:46 ] | DEBUG | (CityDbControl.java : 23) =>   ===========Currently in addNewCity (DB) method===========
[ 15-12-2012 @08:32:46 ] | DEBUG | (CityDbControl.java : 40) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:32:51 ] | DEBUG | (CityDbControl.java : 22) =>   =============INSERT NEW CITY DB OP==============
[ 15-12-2012 @08:32:51 ] | DEBUG | (CityDbControl.java : 23) =>   ===========Currently in addNewCity (DB) method===========
[ 15-12-2012 @08:32:51 ] | DEBUG | (CityDbControl.java : 40) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:32:55 ] | DEBUG | (CityDbControl.java : 22) =>   =============INSERT NEW CITY DB OP==============
[ 15-12-2012 @08:32:55 ] | DEBUG | (CityDbControl.java : 23) =>   ===========Currently in addNewCity (DB) method===========
[ 15-12-2012 @08:32:55 ] | DEBUG | (CityDbControl.java : 40) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:32:57 ] | DEBUG | (CityDbControl.java : 47) =>   =============GET ALL CITIES CITY DB OP==============
[ 15-12-2012 @08:32:57 ] | DEBUG | (CityDbControl.java : 48) =>   ===========Currently in getCities (DB) method===========
[ 15-12-2012 @08:32:57 ] | DEBUG | (CityDbControl.java : 72) =>   select statement execution success
[ 15-12-2012 @08:34:01 ] | DEBUG | (CinemaDbControl.java : 22) =>   =============INSERT NEW CINEMA DB OP==============
[ 15-12-2012 @08:34:01 ] | DEBUG | (CinemaDbControl.java : 23) =>   ===========Currently in addNewCinema (DB) method===========
[ 15-12-2012 @08:34:02 ] | DEBUG | (CinemaDbControl.java : 53) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:34:06 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 15-12-2012 @08:34:06 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 15-12-2012 @08:34:06 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 15-12-2012 @08:34:31 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 15-12-2012 @08:34:31 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 15-12-2012 @08:34:31 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 15-12-2012 @08:35:16 ] | DEBUG | (ScreenDbControl.java : 24) =>   =============INSERT NEW SCREEN DB OP==============
[ 15-12-2012 @08:35:16 ] | DEBUG | (ScreenDbControl.java : 25) =>   ===========Currently in addNewScreen (DB) method===========
[ 15-12-2012 @08:35:16 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:16 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:16 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:16 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:16 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 25) =>   ===========Currently in addNewSeatMap (DB) method===========
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 50) =>   insert statement execution success, rows affected: 1
[ 15-12-2012 @08:35:17 ] | DEBUG | (SeatMapDbControl.java : 24) =>   =============INSERT NEW SCREEN SEAT NUMBER OP==============
